hashtag,CreationTimeofDay,MinRank,Duration2hsl
神农架再添一只雄性金丝猴宝宝,2021-10-13 21:21:00,19,16.82233136861111
黎政府宣布贝鲁特进入紧急状态,2021-10-13 11:30:00,7,2.925297793055556
霍尼韦尔等10余批次口罩不合格,2021-10-13 16:09:00,35,22.275297923055554
李健回归中国好声音,2021-10-13 22:52:00,5,327.6426000113889
张玉环谈回家后的生活,2021-10-13 23:53:00,10,15.130020628333334
王一博粉丝庆生大赏,2021-10-13 20:05:00,20,427.09821484055556
大连回应隔离人员解除隔离后又被召回,2021-10-13 11:14:00,9,4.032471665277778
刘昊然裸色西装,2021-10-13 12:09:00,26,3.115805042222222
券商,2021-10-13 08:35:00,29,33054.85108789417
粉丝当鹿晗群演时的表情,2021-10-13 17:39:00,3,22.12195129361111
从幸福到灾难只需要一瞬间,2021-10-13 23:02:00,12,16.738618004166664
张玉环前妻称他还欠我一个抱,2021-10-13 18:21:00,11,45.50589436138889
浙江永康一干部为转移受灾群众牺牲,2021-10-13 15:05:00,2,1.1094304338888887
小妇人定档,2021-10-13 09:26:00,6,4950.843798287778
为了集赞有多拼,2021-10-13 10:01:00,29,6.512539941388889
落花时节片花,2021-10-13 15:50:00,21,0.7801913827777778
药企回应一针药卖70万,2021-10-13 15:08:00,7,1.5641761774999998
盗梦空间重映定档,2021-10-13 15:38:00,29,1.4006190466666668
四川宜宾3.9级地震,2021-10-13 00:03:00,41,4433.404899983611
欧阳娜娜停机坪大片,2021-10-13 17:01:00,4,0.5220952402777778
法院受理黄毅清上诉一案,2021-10-13 17:12:00,25,0.5066473030555555
迪丽热巴裤装造型,2021-10-13 16:55:00,25,0.8739703469444444
汪峰探班章子怡,2021-10-13 14:32:00,16,23163.34137045111
黎巴嫩爆炸致粮食电力网络供应受阻,2021-10-13 14:57:00,13,2.9247038272222223
每天都为别人的爱情流泪,2021-10-13 21:31:00,34,16940.69460321139
霍尼韦尔回应口罩抽检不合格,2021-10-13 15:56:00,14,2.866056810555556
Somi一位,2021-10-13 18:44:00,10,0.3181382613888889
兵哥哥抗洪归途车厢内托腮放空,2021-10-13 22:15:00,16,21.13777890722222
如何调整你的电脑桌椅,2021-10-13 15:23:00,21,4.0044457300000005
日本人口连续11年负增长,2021-10-13 22:01:00,19,21.875673810277778
祁连山国家公园五只荒漠猫罕见同框,2021-10-13 17:19:00,24,2.7434692816666666
港警写信力挺援港医护,2021-10-13 20:19:00,33,0.9208057083333333
FPX进入季后赛,2021-10-13 20:45:00,27,1.0768296819444445
中美两国国防部长通电话,2021-10-13 23:46:00,2,7.6561843580555555
中信建投再发澄清公告,2021-10-13 21:08:00,18,10.457854575277777
6种疫苗进入三期试验3种来自中国,2021-10-13 05:14:00,5,2.357854618611111
美国将向加拿大加征10%铝关税,2021-10-13 12:08:00,7,74155.45785466195
辽宁营口相关企业产品外包装检测阳性,2021-10-13 23:40:00,11,7.924521372777778
云南抚仙湖琉璃万顷,2021-10-13 00:12:00,21,2551.3911881169442
四大行回应薪酬问题,2021-10-13 14:57:00,16,16.725342582222222
实拍贝鲁特医院,2021-10-13 11:16:00,24,20.997074481944445
黎巴嫩冻结7名贝鲁特港官员账户,2021-10-13 05:25:00,3,3.3515483497222225
美国新冠肺炎超486万例,2021-10-13 06:06:00,28,2.7523600363888887
司凤璇玑好甜,2021-10-13 15:00:00,8,18.104424088055556
粉丝机场送宁静哪吒套装,2021-10-13 23:00:00,4,10.356628333055555
贵阳背肉汉回应背480斤猪肉,2021-10-13 18:55:00,20,14.608025589999999
美国俄亥俄州州长新冠检测阳性,2021-10-13 01:42:00,23,8.076957348611112
霍格沃茨萌版院徽,2021-10-13 17:36:00,21,16.261025704444446
深圳朝霞美如油画,2021-10-13 08:14:00,33,1.7116083277777776
加拿大对美征收铝关税采取反制措施,2021-10-13 09:39:00,11,0.9678309819444444
我和我的家乡阵容,2021-10-13 10:00:00,17,0.7856896869444444
联合国将向黎巴嫩拨出900万美元,2021-10-13 08:00:00,13,2.9536794411111114
昨天大连市无新增确诊病例,2021-10-13 10:01:00,34,0.9370128283333333
湖北A级景区对全国游客免门票,2021-10-13 13:44:00,11,189.3885543663889
李宇春加盟说唱新世代,2021-10-13 14:20:00,17,68.87248555361111
宋小女眼睛里的光,2021-10-13 11:17:00,11,192.5948301372222
1917,2021-10-13 05:57:00,16,4782.096145100833
流金岁月剧照,2021-10-13 11:00:00,17,2041.2980987355556
乘风破浪四公新裤子合作舞台,2021-10-13 09:56:00,5,2.448725077222222
收到录取通知书的表情,2021-10-13 08:05:00,13,4.383088381111111
患儿家属谈70万天价药,2021-10-13 10:42:00,9,1.9346667997222224
黄河发生2020年第3号洪水,2021-10-13 08:15:00,30,4.552820608888889
75岁乌干达总统连做40个俯卧撑,2021-10-13 17:11:00,32,19.703537281944445
腾讯暴跌市值蒸发5000亿港元,2021-10-13 11:38:00,3,1.337568471111111
吴春红女儿称将申请复议,2021-10-13 18:40:00,20,18.388234973333336
犬夜叉续作动画预告,2021-10-13 11:26:00,26,2.210236862222222
日本漱口液遭疯抢,2021-10-13 16:30:00,5,21.143570252499998
火箭大胜湖人,2021-10-13 10:31:00,38,3.2952980944444445
如此可爱的我们,2021-10-13 00:23:00,18,37.68116673
越来越佛系的原因,2021-10-13 07:48:00,21,6.4335314438888895
宋小女想把儿孙留在张玉环身边,2021-10-13 21:34:00,7,16.835364343055556
没有理想的人不伤心舞台,2021-10-13 12:03:00,23,2.436702072777778
加拿大籍被告人制造毒品一审宣判,2021-10-13 22:23:00,10,16.44020716
20位重庆准大学生获得逆袭奖学金,2021-10-13 11:20:00,13,3.4902071930555554
我国7月出口实现两位数增长,2021-10-13 11:04:00,18,3.9249906630555556
人大法工委称将积极研究冒名顶替入刑,2021-10-13 13:20:00,37,1.6583240733333333
珍珠奶茶西瓜冰粉,2021-10-13 11:14:00,17,4.010307266111111
吉林通报松原致12死交通事故,2021-10-13 21:44:00,24,17.594406791388888
教育局通报高一新生军训晕倒身亡,2021-10-13 16:47:00,4,22.6283934225
杨澜 女人味是谁来定义的,2021-10-13 12:35:00,7,2.8283935416666663
每15秒就有1人因新冠死亡,2021-10-13 10:07:00,8,29.46326130083333
峨眉弟子穿运动汉服教武术,2021-10-13 10:00:00,35,5.6642316425
多家涉未成年人在线学习网站被查处,2021-10-13 15:18:00,7,0.3642317302777778
巴菲特连续三周抄底美国银行,2021-10-13 10:13:00,28,29.885403994722225
玫瑰糍粑气泡冰粉,2021-10-13 15:09:00,27,25.204706751666667
我维和医疗分队9名医护前往贝鲁特,2021-10-13 14:49:00,33,1.8037965566666667
黎巴嫩爆炸前最后的照片,2021-10-13 08:55:00,25,7.703796600277778
央视曝光股票导师涨停神话,2021-10-13 14:21:00,13,2.522905271944445
影院复工后首部票房破亿电影,2021-10-13 12:06:00,13,4.940801041666667
外交部回应美计划对台出售无人侦察机,2021-10-13 16:10:00,28,1.2101331283333332
山下智久,2021-10-13 20:15:00,1,24333.715432448334
冒充老干妈员工行骗嫌疑人被批捕,2021-10-13 17:42:00,10,0.6017307841666666
万茜观众喜爱度第一,2021-10-13 12:45:00,14,845.6356519713889
全球首位图灵奖女性得主去世,2021-10-13 15:28:00,21,3.087051808611111
美参议员建议征收富翁一次性财富税,2021-10-13 07:52:00,27,10.93888854388889
张雨绮团舞狮,2021-10-13 12:10:00,29,8.587290751111112
李弘彬退出VIXX,2021-10-13 19:09:00,14,1.6039575025
中秋国庆可预约夜游八达岭长城,2021-10-13 18:34:00,22,2.775742668611111
肖枫送许蔚情侣表,2021-10-13 20:24:00,37,1.1104903641666668
尤文皇马被淘汰,2021-10-13 04:55:00,17,2.2671341344444444
驻港部队汽车兵3分钟徒手换轮胎,2021-10-13 13:05:00,16,91.10854646027778
陆军演练抢滩登陆作战,2021-10-13 20:03:00,26,12.141879871944445
伊能静发小作文为张雨绮庆生,2021-10-13 01:20:00,3,7.278829909722222
新疆新增25例本土病例,2021-10-13 08:23:00,7,0.3971097322222222
新疆托克逊4.8级地震,2021-10-13 08:48:00,14,0.1489869761111111
辽宁昨日无新增确诊,2021-10-13 07:54:00,18,1.1333392588888889
英国外交部首席捕鼠官将退休,2021-10-13 22:11:00,16,11.102632744444444
31省区市新增确诊31例,2021-10-13 09:55:00,12,3047.790885221389
内蒙古通报1例腺鼠疫死亡病例,2021-10-13 09:06:00,2,0.6075519733333333
地铁帅哥图鉴,2021-10-13 14:01:00,16,19.77476395861111
全国铁路营业里程突破14万公里,2021-10-13 09:41:00,23,0.4448709533333333
女子水中遛鱼回家,2021-10-13 22:01:00,16,12.27975752111111
第一视角感受空降兵学员跳伞瞬间,2021-10-13 08:00:00,22,2.464783579722222
深圳房价均价比北京高20%,2021-10-13 23:15:00,19,11.803613693333332
江西数万群众送别抗洪官兵,2021-10-13 10:26:00,18,0.7882590405555556
景区表演时两匹马迎面相撞,2021-10-13 16:45:00,19,18.471592406666666
西安明秦王府一处城墙坍塌,2021-10-13 10:16:00,5,1.1230165033333332
杨明,2021-10-13 14:53:00,19,30980.84257792278
外交部向BBC提出严正交涉,2021-10-13 11:10:00,6,0.5592446325
骆惠宁回应美国财政部所谓制裁,2021-10-13 20:49:00,11,15.245026964444444
关于北京奥运的记忆,2021-10-13 07:56:00,31,4.128360605
浙江事业单位统考,2021-10-13 08:47:00,23,20259.53067475972
端水大师肖枫,2021-10-13 12:15:00,20,0.14826885722222222
官方回应西安明秦王府城墙坍塌,2021-10-13 11:35:00,11,0.8988690730555556
黎巴嫩总统称3周前就知道有危险,2021-10-13 20:49:00,2,16.08549925861111
预防未成年人犯罪法修订草案二审,2021-10-13 18:41:00,14,18.302690907777777
山顶小学摇滚乐队将开演唱会,2021-10-13 14:02:00,41,46.952690940833335
10岁小学生摆摊12天赚百元,2021-10-13 00:49:00,17,12.169357789444446
龙族新版,2021-10-13 10:00:00,21,3.574771634166667
小时候春游受过的委屈,2021-10-13 12:20:00,22,1.409775328888889
王者荣耀动画番剧,2021-10-13 13:00:00,19,0.91107516
黎巴嫩大爆炸后主人同失联宠物团聚,2021-10-13 13:33:00,11,24.361075191944444
CBA选秀球员名单,2021-10-13 20:41:00,40,17.227741890277777
AWM绝地求生动画,2021-10-13 12:52:00,17,1.2125635975
多国拟提高退休年龄,2021-10-13 10:16:00,18,267.8125637525
盲人爷爷朝九晚五打卡图书馆,2021-10-13 12:39:00,30,1.4292304624999999
老一辈糟糕的育儿建议,2021-10-13 10:02:00,16,4.214167078888889
假如林有有遇上洪世贤,2021-10-13 16:18:00,5,94.36752678722222
我国拟修法明确禁止倒挂国旗,2021-10-13 12:25:00,13,2.4189489805555553
四川宜宾山体塌方砸中3车,2021-10-13 12:12:00,34,2.635615666388889
名下多出95万贷款征信污点,2021-10-13 23:22:00,17,15.5532754425
专家研判明秦王府文物本体未受破坏,2021-10-13 13:29:00,11,1.6890498116666666
鱼吃花美景,2021-10-13 07:04:00,21,368.10571650055556
印度坠毁客机黑匣子已找到,2021-10-13 12:56:00,13,2.4915887358333335
陌生人的善意有多暖心,2021-10-13 14:02:00,29,1.3915887997222223
火神山医患再相聚热情拥抱,2021-10-13 11:04:00,23,4.610257364722222
大连逐步恢复诊疗服务,2021-10-13 14:01:00,34,1.9966351069444443
海军护航编队为香港商船船员送药,2021-10-13 10:27:00,39,5.5633018175
今年夏天少儿频道没放家有儿女,2021-10-13 15:41:00,11,0.4139293377777778
龙族动画,2021-10-13 12:50:00,19,3.4321746575
罗翔谈张玉环案,2021-10-13 15:06:00,16,1.4183403799999998
亲历者讲述明秦王府城墙倒塌,2021-10-13 12:28:00,14,4.135806008333334
冒小驰被授予安徽青年五四奖章,2021-10-13 15:59:00,27,0.7870877916666668
奇瑞召回19万辆汽车,2021-10-13 14:11:00,32,26.923469964722223
印度坠毁客机一遇难者确诊新冠,2021-10-13 14:48:00,13,2.306803343611111
黎巴嫩首都爆炸已致154人死亡,2021-10-13 16:11:00,26,1.0916773030555555
歼20列装以来的高光时刻,2021-10-13 10:01:00,23,7.258344312777778
香港新增69例新冠肺炎确诊病例,2021-10-13 17:08:00,40,0.5638420513888889
小区楼道内电动车起火致3死,2021-10-13 12:28:00,27,5.567842934722222
上海报告9例输入性登革热病例,2021-10-13 14:37:00,8,3.5857445127777776
偷吃糖果的猫咪,2021-10-13 11:00:00,11,295.2866433897222
售酒小窗 意大利传统复兴,2021-10-13 17:36:00,26,1.1069321419444444
江苏高招提前录取本科投档线,2021-10-13 18:12:00,17,0.6752061333333333
杨洋唱无价之姐,2021-10-13 16:00:00,19,2.875206368611111
陕西第一封高考录取通知书发出,2021-10-13 15:36:00,21,3.8630634452777777
砖头缝里连种10年瓜果蔬菜,2021-10-13 18:30:00,19,1.1310917655555555
4AM19杀吃鸡,2021-10-13 19:57:00,20,0.5209756877777778
康姆士 你要如何我们就如何,2021-10-13 20:11:00,39,30145.88669341
武汉天空像羊群奔跑的云团,2021-10-13 21:56:00,12,48.894687185277775
重庆恢复三峡水上旅游,2021-10-13 15:49:00,12,15.36020219611111
印度客机事故机场跑道存在安全隐患,2021-10-13 11:19:00,13,19.945007229722222
相信施降情术能与男星恋爱被骗,2021-10-13 08:43:00,20,22.628899919166667
权珉娥 我不要委屈地离开,2021-10-13 22:14:00,9,9.112233389166668
巴菲特公司现金储备达1466亿美元,2021-10-13 20:33:00,7,11.132207909722222
刀剑神域,2021-10-13 16:09:00,22,28287.868527928335
美国新冠肺炎超498万例,2021-10-13 05:49:00,17,2.455032945
雪炫,2021-10-13 09:51:00,4,31894.590218424444
今天国际猫咪日,2021-10-13 11:57:00,22,8804.490218545834
声音玩具淘汰,2021-10-13 01:23:00,18,7.393931028888889
新疆新增15例本土病例,2021-10-13 07:47:00,22,1.0779039488888889
31省区市新增23例确诊,2021-10-13 07:47:00,28,1.0779040155555555
黎巴嫩外交部被抗议者占领,2021-10-13 08:11:00,12,1.4396683575
辽宁连续3天无本土新增病例,2021-10-13 07:58:00,28,1.8247236686111112
张艺兴小绵羊变成老狐狸了,2021-10-13 20:25:00,16,13.882939178055555
核电站海底种珊瑚,2021-10-13 09:00:00,18,49.55471413916666
山西10月1日起禁放烟花爆竹,2021-10-13 09:43:00,10,0.9223129824999999
利拉德乔治对喷,2021-10-13 06:42:00,25,4.024541512777778
黄鹤楼免票首日客流量涨3倍,2021-10-13 08:30:00,12,2.733851293888889
韩国暴雨已造成28人死亡,2021-10-13 22:26:00,22,12.969023171666668
河南特岗,2021-10-13 17:24:00,17,26634.59561846583
NBA各奖项候选名单,2021-10-13 00:55:00,39,11.598045716944444
朴宰范加盟中国新说唱,2021-10-13 13:54:00,11,286.69857873555554
深圳航空回应航班紧急返航,2021-10-13 11:40:00,15,0.9319121013888889
严浩翔粉和李泽言粉,2021-10-13 08:40:00,26,4.015898806666667
木工爷爷为小孙子做螳螂车,2021-10-13 10:46:00,18,2.0858226408333334
时代少年团 姐姐真漂亮,2021-10-13 13:33:00,21,-0.5281979897222222
恋与制作人声明,2021-10-13 18:49:00,10,18.62881455361111
明日之子 再见,2021-10-13 20:38:00,20,16.896245518611114
TFBOYS武侠风写真,2021-10-13 23:38:00,11,614.5697172305556
16000名青年学生报名参加海军招飞,2021-10-13 13:08:00,8,1.1536987386111113
广州天空心形白云,2021-10-13 13:13:00,25,1.9120644180555557
台风蔷薇,2021-10-13 16:51:00,25,49222.27873113473
48名主播被列入黑名单,2021-10-13 14:00:00,11,1.2134689683333333
浙江23岁医生台风救援中殉职,2021-10-13 13:27:00,12,1.7634689977777778
石家庄计划培育万名直播人才,2021-10-13 11:22:00,37,4.098817559444444
9月1日起成都天然水域全面禁捕10年,2021-10-13 19:09:00,23,44.48354118472222
绵阳涉性骚扰教师已被开除,2021-10-13 14:27:00,30,1.1835412408333335
A级逃犯石磊投案自首,2021-10-13 12:41:00,2,2.950207963888889
深航回应客机两分钟骤降6千米,2021-10-13 15:21:00,24,0.7901076241666667
RNG战胜RW,2021-10-13 17:09:00,42,5423.578960156389
武汉汉口江滩恢复开放,2021-10-13 09:34:00,35,7.9195639997222225
八佰提前点映,2021-10-13 23:28:00,12,10362.103600387778
游客摘玄武湖并蒂莲监控,2021-10-13 10:49:00,10,6.753600453333333
韩国暴雨已致30人死亡,2021-10-13 11:42:00,11,6.038524843333334
大连目前三个中风险地区解封,2021-10-13 16:33:00,13,1.8640208886111111
西安一轿车连撞交警和多名路人,2021-10-13 10:40:00,23,7.747354469444445
云南丽江发布旅游诚信指导价,2021-10-13 12:00:00,11,6.7501756925
世界微尘里,2021-10-13 20:55:00,31,56086.08547168861
蛟龙突击队水下实弹射击画面,2021-10-13 16:26:00,28,2.9890992697222223
石金水,2021-10-13 13:50:00,23,5.8412294905555555
湖北武当山景区跨省游全面复苏,2021-10-13 16:31:00,27,3.6619220402777777
美国新冠肺炎超503万例,2021-10-13 06:44:00,7,24.47747898861111
内蒙古龙卷风致33人受伤,2021-10-13 07:00:00,3,0.21081235472222223
三只燕隼宝宝获救,2021-10-13 09:59:00,20,21.227479208888887
蔡徐坤 情人歌词,2021-10-13 16:05:00,3,39.463795177777776
朋友请听好字体视觉易烊千玺,2021-10-13 18:24:00,4,13.147128544444444
黎巴嫩环境部长辞职,2021-10-13 21:49:00,8,10.066608094722223
政府已追回部分被哄抢猪肉,2021-10-13 23:50:00,3,8.049941643333334
上海新增18例境外输入,2021-10-13 07:57:00,2,3288.2694895575
美国新冠疫情出现多个新特征,2021-10-13 00:20:00,6,7.886156303333334
33个县GDP破千亿,2021-10-13 22:36:00,8,9.78738346527778
民航部门已启动对上海相关航班熔断,2021-10-13 08:03:00,14,0.5896529277777778
31省区市新增49例确诊,2021-10-13 08:56:00,23,191.79034846555555
伯克希尔现金储备再创历史新高,2021-10-13 20:09:00,9,36.57368182083333
新疆新增14例本土病例,2021-10-13 08:09:00,18,0.6575702025
长春公交司机发明消毒空调,2021-10-13 22:45:00,20,10.057570414444445
丁俊晖不敌奥沙利文,2021-10-13 18:04:00,6,14.993195189722222
金秀贤太会了,2021-10-13 20:46:00,2,12.629457773055554
航拍雨后武当山,2021-10-13 09:01:00,34,0.3794578094444444
黄金四分钟救下心脏骤停女子,2021-10-13 19:40:00,16,13.729457842222223
山东省考成绩,2021-10-13 11:45:00,13,28125.898893188056
利拉德51分,2021-10-13 13:46:00,18,4555.966712283889
美国一违反防疫规定聚会发生枪击,2021-10-13 09:01:00,13,0.7167123166666666
